locus_name	CAZYName
gene_13729	NA
gene_13732	NA
gene_13734	NA
gene_13735	NA
gene_1	NA
gene_92	NA
gene_145	NA
gene_162	NA
gene_163	NA
gene_2928	NA
gene_182	CE5
gene_186	NA
gene_202	NA
gene_207	NA
gene_210	NA
gene_236	NA
gene_238	NA
gene_248	NA
gene_249	NA
gene_319	NA
gene_327	NA
gene_362	NA
gene_363	NA
gene_397	NA
gene_410	GT0
gene_416	NA
gene_461	NA
gene_470	NA
gene_486	NA
gene_498	NA
gene_502	NA
gene_508	NA
gene_511	NA
gene_523	NA
gene_525	NA
gene_547	NA
gene_557	NA
gene_584	NA
gene_586	NA
gene_652	NA
gene_659	NA
gene_732	NA
gene_777	NA
gene_794	NA
gene_798	NA
gene_840	NA
gene_855	NA
gene_879	NA
gene_895	NA
gene_905	NA
gene_915	NA
gene_961	NA
gene_989	NA
gene_996	NA
gene_1014	NA
gene_1020	NA
gene_1025	NA
gene_1045	NA
gene_1074	NA
gene_1076	CBM1
gene_1078	NA
gene_1087	NA
gene_1090	NA
gene_1100	NA
gene_1101	NA
gene_2930	NA
gene_1127	NA
gene_1134	NA
gene_1158	NA
gene_1204	CE0
gene_1259	NA
gene_1304	NA
gene_1371	AA6
gene_1404	NA
gene_1410	NA
gene_1423	NA
gene_1441	NA
gene_1444	CBM0
gene_1492	NA
gene_1507	NA
gene_1508	NA
gene_1538	NA
gene_1572	NA
gene_1595	NA
gene_1599	NA
gene_1619	NA
gene_1628	GT4
gene_1642	NA
gene_1688	NA
gene_1695	NA
gene_1704	GT66
gene_1712	NA
gene_1758	NA
gene_1877	NA
gene_1924	GT31
gene_1963	NA
gene_1969	NA
gene_1977	NA
gene_2001	NA
gene_2023	NA
gene_2036	NA
gene_2072	NA
gene_2084	NA
gene_2090	NA
gene_2094	NA
gene_2097	NA
gene_2931	NA
gene_2150	NA
gene_2155	NA
gene_2159	NA
gene_2171	GT27
gene_2196	NA
gene_2205	NA
gene_2206	NA
gene_2209	NA
gene_2220	NA
gene_2247	NA
gene_2259	NA
gene_2319	NA
gene_2332	NA
gene_2335	NA
gene_2348	NA
gene_2382	NA
gene_2415	NA
gene_2437	GT4
gene_2441	NA
gene_2468	NA
gene_2487	NA
gene_2492	NA
gene_2497	NA
gene_2509	NA
gene_2551	NA
gene_2563	NA
gene_2579	NA
gene_2588	GH43_29
gene_2590	NA
gene_2594	NA
gene_2658	NA
gene_2662	NA
gene_2667	NA
gene_2687	NA
gene_2711	NA
gene_2727	NA
gene_2736	GH16_18
gene_2737	NA
gene_2747	NA
gene_2784	NA
gene_2790	NA
gene_2814	NA
gene_2841	NA
gene_2873	NA
gene_2884	NA
gene_2886	NA
gene_2887	NA
gene_2906	NA
gene_2944	NA
gene_2959	NA
gene_2973	NA
gene_2982	NA
gene_2983	NA
gene_2984	NA
gene_2986	NA
gene_3008	NA
gene_3027	NA
gene_3055	NA
gene_3060	NA
gene_3063	NA
gene_2933	NA
gene_3072	GT59
gene_3077	NA
gene_3139	NA
gene_3142	GH36
gene_3161	NA
gene_268	NA
gene_3179	NA
gene_3198	NA
gene_3199	NA
gene_3206	GH128
gene_3220	NA
gene_3224	NA
gene_3239	NA
gene_3246	NA
gene_3285	NA
gene_3292	NA
gene_3326	NA
gene_3362	NA
gene_3382	NA
gene_3400	NA
gene_3409	NA
gene_3420	NA
gene_3427	NA
gene_3449	NA
gene_3491	NA
gene_3554	NA
gene_3562	NA
gene_3607	NA
gene_3618	NA
gene_3679	NA
gene_3705	NA
gene_3735	NA
gene_3741	NA
gene_3775	PL1_7
gene_3776	NA
gene_3778	NA
gene_3780	NA
gene_3814	NA
gene_3826	NA
gene_3855	NA
gene_3863	NA
gene_3879	NA
gene_3894	NA
gene_3942	NA
gene_3988	GH32
gene_3989	NA
gene_4036	NA
gene_4069	CBM1
gene_4118	NA
gene_4129	NA
gene_4183	NA
gene_4205	NA
gene_4232	NA
gene_4237	NA
gene_4248	NA
gene_4264	NA
gene_4265	NA
gene_4270	NA
gene_4299	NA
gene_4342	NA
gene_4343	NA
gene_4355	NA
gene_4381	NA
gene_4396	NA
gene_4399	NA
gene_4424	NA
gene_4425	NA
gene_4426	NA
gene_2937	NA
gene_4476	NA
gene_4481	NA
gene_4498	NA
gene_4504	NA
gene_4520	NA
gene_4524	NA
gene_4531	NA
gene_271	NA
gene_4545	NA
gene_4555	NA
gene_4561	NA
gene_4592	NA
gene_4594	NA
gene_4598	NA
gene_4628	NA
gene_4631	NA
gene_4633	NA
gene_4667	NA
gene_4687	NA
gene_4698	NA
gene_4699	NA
gene_4718	NA
gene_4732	NA
gene_4740	NA
gene_4752	NA
gene_4770	NA
gene_4780	NA
gene_4792	NA
gene_4800	NA
gene_4801	NA
gene_4803	NA
gene_4814	NA
gene_4816	GH12
gene_4836	NA
gene_4837	NA
gene_4861	NA
gene_4862	NA
gene_4866	NA
gene_4881	CE5
gene_4891	NA
gene_4894	NA
gene_4908	CBM2
gene_4909	NA
gene_4926	NA
gene_4936	NA
gene_4968	NA
gene_5040	NA
gene_5063	NA
gene_5074	NA
gene_5094	NA
gene_5116	NA
gene_5120	NA
gene_5123	NA
gene_5161	NA
gene_5166	NA
gene_5182	NA
gene_5194	NA
gene_5220	NA
gene_5226	NA
gene_5227	NA
gene_5229	NA
gene_5230	NA
gene_5255	NA
gene_5272	NA
gene_5286	NA
gene_5331	NA
gene_5354	NA
gene_5359	NA
gene_5400	NA
gene_5457	NA
gene_5503	NA
gene_5536	NA
gene_5542	NA
gene_5575	NA
gene_5593	NA
gene_5606	NA
gene_5622	NA
gene_5626	NA
gene_5638	NA
gene_5643	NA
gene_5665	CBM1
gene_5667	NA
gene_5672	NA
gene_5680	GH16_18
gene_2940	NA
gene_5709	NA
gene_5714	NA
gene_5724	NA
gene_5728	NA
gene_5731	NA
gene_5763	NA
gene_5782	NA
gene_5789	CE2
gene_5796	NA
gene_5834	NA
gene_5836	NA
gene_5879	NA
gene_5880	GH28
gene_5882	NA
gene_5885	NA
gene_5890	NA
gene_5907	NA
gene_5927	NA
gene_5949	NA
gene_5968	NA
gene_5973	NA
gene_5978	NA
gene_5997	NA
gene_5999	NA
gene_6033	NA
gene_6097	NA
gene_6101	NA
gene_6127	NA
gene_6136	NA
gene_6160	NA
gene_6171	NA
gene_6173	CBM91
gene_6175	NA
gene_6176	AA2
gene_6181	NA
gene_6196	NA
gene_6199	NA
gene_6202	NA
gene_6242	NA
gene_6269	NA
gene_2946	NA
gene_6301	NA
gene_6305	NA
gene_6317	NA
gene_6335	NA
gene_2947	NA
gene_6357	AA3_2
gene_6365	GH5_4
gene_6402	NA
gene_6417	NA
gene_6469	NA
gene_6473	NA
gene_6487	NA
gene_6489	NA
gene_6505	NA
gene_6531	CE16
gene_6539	NA
gene_6548	NA
gene_6554	NA
gene_6555	NA
gene_6574	NA
gene_6575	NA
gene_6602	PL1_4
gene_6604	NA
gene_6605	NA
gene_6632	NA
gene_6637	NA
gene_6708	NA
gene_6737	NA
gene_6759	NA
gene_6781	NA
gene_2951	NA
gene_6823	NA
gene_6834	NA
gene_6838	NA
gene_6839	NA
gene_6856	NA
gene_6884	NA
gene_6910	NA
gene_6924	NA
gene_6929	NA
gene_6943	NA
gene_6993	NA
gene_6997	NA
gene_6998	CBM1
gene_7029	NA
gene_7042	NA
gene_7045	CBM1
gene_7049	GH3
gene_7052	NA
gene_2952	NA
gene_7105	GH20
gene_7119	NA
gene_7122	NA
gene_7131	NA
gene_7157	CE5
gene_7168	NA
gene_7169	NA
gene_7176	NA
gene_7196	NA
gene_7242	NA
gene_7249	NA
gene_7257	NA
gene_7287	NA
gene_7317	NA
gene_7334	NA
gene_2953	NA
gene_7357	NA
gene_7364	NA
gene_7376	NA
gene_7389	NA
gene_7424	NA
gene_7432	NA
gene_7459	NA
gene_7479	GT1
gene_7536	NA
gene_7538	NA
gene_7665	NA
gene_7711	NA
gene_7713	NA
gene_7726	NA
gene_7730	NA
gene_7735	GT64
gene_7745	NA
gene_7796	NA
gene_7848	NA
gene_7854	NA
gene_7858	NA
gene_7912	NA
gene_7914	NA
gene_7944	NA
gene_7945	NA
gene_7984	NA
gene_7995	NA
gene_8008	NA
gene_8062	NA
gene_8077	NA
gene_8078	NA
gene_8087	NA
gene_8091	AA9
gene_8128	NA
gene_2960	NA
gene_8130	GH3
gene_8132	NA
gene_8133	NA
gene_8183	NA
gene_8229	AA7
gene_8265	NA
gene_8282	NA
gene_8283	NA
gene_8303	NA
gene_8312	NA
gene_8315	NA
gene_8320	NA
gene_8324	NA
gene_8327	GH18
gene_8329	NA
gene_8350	NA
gene_8351	NA
gene_8364	NA
gene_8366	NA
gene_8386	NA
gene_8387	NA
gene_8390	NA
gene_8392	NA
gene_8396	NA
gene_8397	NA
gene_8401	NA
gene_8404	NA
gene_8405	NA
gene_8407	NA
gene_8411	NA
gene_8418	NA
gene_8425	GH20
gene_8429	NA
gene_8433	NA
gene_8437	NA
gene_8448	NA
gene_8449	NA
gene_8469	NA
gene_8477	NA
gene_8513	NA
gene_8528	NA
gene_8555	NA
gene_8565	NA
gene_8584	NA
gene_8611	NA
gene_8631	NA
gene_8639	NA
gene_8651	NA
gene_8674	NA
gene_8717	NA
gene_8738	NA
gene_8739	NA
gene_8754	NA
gene_8766	NA
gene_8767	GT8
gene_8804	NA
gene_8826	NA
gene_8837	NA
gene_8860	NA
gene_8876	NA
gene_8907	NA
gene_8969	NA
gene_9030	NA
gene_9044	NA
gene_9050	NA
gene_9089	NA
gene_9112	GH152
gene_9115	NA
gene_9121	NA
gene_9156	NA
gene_9170	NA
gene_9173	NA
gene_9186	NA
gene_9200	NA
gene_9205	NA
gene_9263	GH13_1
gene_9285	NA
gene_9287	NA
gene_9297	NA
gene_9306	NA
gene_9310	NA
gene_9325	NA
gene_9346	NA
gene_9347	NA
gene_9368	NA
gene_9376	NA
gene_9405	NA
gene_9407	NA
gene_9412	NA
gene_9417	NA
gene_9440	NA
gene_9455	NA
gene_9457	NA
gene_9458	NA
gene_9474	NA
gene_2968	NA
gene_9490	NA
gene_9506	NA
gene_9520	NA
gene_9537	NA
gene_9553	NA
gene_9591	GH13_39
gene_9596	NA
gene_9632	NA
gene_9642	NA
gene_9678	NA
gene_9687	NA
gene_9688	NA
gene_9700	NA
gene_9745	NA
gene_9753	NA
gene_9775	NA
gene_9801	NA
gene_9813	NA
gene_9822	GH17
gene_9838	NA
gene_9839	NA
gene_9862	NA
gene_9868	NA
gene_9894	GH132
gene_9986	NA
gene_10030	NA
gene_10046	NA
gene_10091	NA
gene_10101	NA
gene_10102	NA
gene_10119	NA
gene_10122	NA
gene_10158	NA
gene_10160	NA
gene_10173	NA
gene_10179	NA
gene_10180	NA
gene_10181	NA
gene_10182	NA
gene_10222	NA
gene_10245	NA
gene_10252	NA
gene_10253	GH0
gene_10271	NA
gene_10272	NA
gene_10302	CE12
gene_10310	NA
gene_10343	NA
gene_10344	NA
gene_10347	NA
gene_10350	NA
gene_2980	NA
gene_10408	NA
gene_10446	NA
gene_10485	NA
gene_10504	NA
gene_10513	NA
gene_10533	NA
gene_10538	NA
gene_10549	NA
gene_10551	NA
gene_10552	NA
gene_10561	NA
gene_10572	NA
gene_10584	NA
gene_10607	NA
gene_10611	NA
gene_10630	GH78
gene_10653	NA
gene_10662	NA
gene_10675	GT23
gene_10699	NA
gene_10707	NA
gene_10708	NA
gene_10712	NA
gene_10778	NA
gene_10780	NA
gene_10792	NA
gene_10794	NA
gene_10800	NA
gene_10817	NA
gene_10835	NA
gene_10846	NA
gene_10880	NA
gene_10892	NA
gene_10896	NA
gene_10924	NA
gene_10964	NA
gene_10994	NA
gene_11020	NA
gene_11031	NA
gene_11053	NA
gene_11054	NA
gene_11055	GH78
gene_11056	NA
gene_11084	NA
gene_11097	NA
gene_11106	NA
gene_11108	NA
gene_11112	NA
gene_11123	NA
gene_2990	NA
gene_11302	NA
gene_11306	NA
gene_2993	NA
gene_11328	NA
gene_11329	NA
gene_11333	NA
gene_11354	NA
gene_11371	NA
gene_11414	NA
gene_11466	NA
gene_11468	NA
gene_11474	CE18
gene_11521	NA
gene_11555	NA
gene_11569	NA
gene_11597	NA
gene_11650	NA
gene_11651	NA
gene_11653	NA
gene_11687	NA
gene_11706	NA
gene_11730	NA
gene_11740	NA
gene_11748	NA
gene_11752	NA
gene_11767	NA
gene_11769	NA
gene_11775	NA
gene_11791	NA
gene_11828	GH31_20
gene_11841	NA
gene_11842	NA
gene_11854	NA
gene_11870	GH32
gene_11877	NA
gene_11878	NA
gene_11891	NA
gene_11904	NA
gene_11913	NA
gene_11918	NA
gene_11933	NA
gene_11958	NA
gene_11961	NA
gene_11984	NA
gene_12002	NA
gene_12022	NA
gene_12035	NA
gene_12041	NA
gene_12058	GH3
gene_12062	NA
gene_12077	GH3
gene_12086	NA
gene_12134	NA
gene_12146	NA
gene_12190	GH31_3
gene_12220	NA
gene_12221	GH16_18
gene_12236	NA
gene_12239	NA
gene_12241	NA
gene_12297	GH51_1
gene_12300	NA
gene_12301	NA
gene_12304	NA
gene_12310	NA
gene_12313	NA
gene_12321	NA
gene_12335	NA
gene_12352	NA
gene_12359	NA
gene_12372	GH100
gene_12388	NA
gene_12394	NA
gene_12445	NA
gene_12491	NA
gene_12500	NA
gene_12527	NA
gene_12547	GT22
gene_12557	NA
gene_12558	NA
gene_12596	NA
gene_12631	NA
gene_12633	GH38
gene_12645	NA
gene_12655	NA
gene_12657	NA
gene_12658	NA
gene_12659	NA
gene_12660	NA
gene_12689	NA
gene_12690	NA
gene_12692	NA
gene_12721	NA
gene_12725	NA
gene_12731	NA
gene_12734	NA
gene_12751	NA
gene_12756	NA
gene_12786	NA
gene_12794	AA1
gene_12894	NA
gene_12909	NA
gene_12920	NA
gene_12932	NA
gene_12975	NA
gene_12999	NA
gene_13009	NA
gene_13011	NA
gene_13013	NA
gene_13015	NA
gene_13042	NA
gene_13055	NA
gene_13057	NA
gene_13058	NA
gene_13072	NA
gene_13076	NA
gene_13106	NA
gene_13107	NA
gene_13171	AA9
gene_13191	NA
gene_13193	NA
gene_13217	NA
gene_13232	NA
gene_13251	NA
gene_13280	NA
gene_13311	NA
gene_13319	NA
gene_13320	NA
gene_13322	NA
gene_13329	NA
gene_13346	NA
gene_13376	NA
gene_13385	NA
gene_13391	GH27
gene_13404	NA
gene_13427	NA
gene_13442	NA
gene_13454	NA
gene_13493	NA
gene_13500	NA
gene_13520	NA
gene_13529	NA
gene_13530	NA
gene_13532	NA
gene_13544	NA
gene_13574	NA
gene_13584	NA
gene_13592	NA
gene_13624	NA
gene_13650	NA
gene_13653	NA
gene_13664	GH5_12
gene_13687	NA
gene_3013	NA
gene_13719	AA11
gene_13738	NA
gene_4	NA
gene_24	NA
gene_50	NA
gene_101	GH55_2
gene_129	NA
gene_178	NA
gene_303	NA
gene_334	NA
gene_341	NA
gene_348	NA
gene_429	NA
gene_444	NA
gene_452	NA
gene_453	GH35
gene_3015	NA
gene_506	NA
gene_512	NA
gene_522	NA
gene_636	GT31
gene_718	NA
gene_730	NA
gene_735	GT58
gene_740	NA
gene_741	NA
gene_742	NA
gene_849	NA
gene_856	NA
gene_878	NA
gene_924	NA
gene_931	NA
gene_977	NA
gene_1109	NA
gene_1154	NA
gene_1170	NA
gene_1142	NA
gene_1177	GH76
gene_1182	NA
gene_1213	NA
gene_1301	NA
gene_1303	NA
gene_1488	GH36
gene_1544	NA
gene_1580	NA
gene_1592	NA
gene_1697	NA
gene_275	NA
gene_1795	NA
gene_1806	NA
gene_1860	NA
gene_1878	NA
gene_1883	NA
gene_1939	NA
gene_1943	GH16_20
gene_1996	GH5_7
gene_2052	NA
gene_2232	NA
gene_2261	NA
gene_2381	NA
gene_2385	NA
gene_2390	NA
gene_2398	NA
gene_2422	NA
gene_2435	NA
gene_2457	NA
gene_2511	NA
gene_2528	NA
gene_2600	NA
gene_2636	NA
gene_2676	NA
gene_2678	NA
gene_2743	NA
gene_2750	NA
gene_2759	NA
gene_2796	NA
gene_2869	NA
gene_2880	NA
gene_2881	GH31_3
gene_2903	NA
gene_2955	NA
gene_3045	CBM48
gene_3089	NA
gene_3096	NA
gene_3130	NA
gene_3155	GT32
gene_3364	NA
gene_276	NA
gene_3440	NA
gene_3487	GT8
gene_3527	NA
gene_3544	NA
gene_3624	NA
gene_3634	NA
gene_3691	NA
gene_3670	NA
gene_3736	GH78
gene_3743	NA
gene_3899	NA
gene_3914	AA11
gene_3951	GH3
gene_3970	NA
gene_4089	NA
gene_4266	CBM13
gene_4255	NA
gene_4331	AA3_2
gene_4394	NA
gene_4525	NA
gene_4536	NA
gene_4576	NA
gene_4601	NA
gene_4604	NA
gene_4645	NA
gene_4655	NA
gene_4714	NA
gene_4774	NA
gene_4825	GT1
gene_4872	NA
gene_4878	NA
gene_4893	NA
gene_5252	CE4
gene_5292	NA
gene_5340	NA
gene_5423	NA
gene_5514	NA
gene_5547	NA
gene_5636	GH2
gene_5660	NA
gene_5673	AA2
gene_5727	NA
gene_5767	GH47
gene_5781	NA
gene_5745	GT58
gene_5788	GT90
gene_5820	PL3_2
gene_5829	NA
gene_5933	CE0
gene_5994	NA
gene_6082	GH5_7
gene_6271	NA
gene_6284	NA
gene_6289	NA
gene_6290	NA
gene_6310	NA
gene_6320	NA
gene_6328	NA
gene_6343	GH28
gene_6449	NA
gene_6703	NA
gene_6724	NA
gene_6725	NA
gene_6733	NA
gene_6914	NA
gene_6953	NA
gene_7051	NA
gene_7069	NA
gene_7073	NA
gene_7138	NA
gene_7163	NA
gene_7194	NA
gene_7208	NA
gene_7245	NA
gene_7337	NA
gene_7439	NA
gene_7460	NA
gene_7467	NA
gene_7483	NA
gene_7493	NA
gene_7518	NA
gene_7529	GT1
gene_7541	NA
gene_7578	NA
gene_7614	NA
gene_7631	NA
gene_7702	NA
gene_7731	NA
gene_7755	GT62
gene_7840	NA
gene_7872	GH43_30
gene_7897	NA
gene_7926	NA
gene_7987	NA
gene_7994	GH43_26
gene_8003	NA
gene_8165	NA
gene_8237	NA
gene_8247	NA
gene_8271	NA
gene_8335	GH18
gene_8370	NA
gene_8374	NA
gene_8440	NA
gene_8503	NA
gene_8704	NA
gene_8831	NA
gene_8834	NA
gene_8923	NA
gene_9143	NA
gene_9192	NA
gene_9232	NA
gene_9298	NA
gene_9352	NA
gene_9410	NA
gene_9565	NA
gene_9584	NA
gene_9633	NA
gene_9661	CBM2
gene_9684	NA
gene_9698	NA
gene_9754	NA
gene_9781	NA
gene_9846	NA
gene_9877	NA
gene_9898	NA
gene_9867	NA
gene_9900	GT22
gene_9905	NA
gene_9906	NA
gene_9936	NA
gene_9965	NA
gene_10020	NA
gene_10076	NA
gene_10120	NA
gene_10123	NA
gene_10199	NA
gene_10237	NA
gene_10330	NA
gene_10372	NA
gene_10375	NA
gene_10491	NA
gene_10502	NA
gene_10649	NA
gene_10686	NA
gene_10703	CE4
gene_10728	NA
gene_10770	NA
gene_10829	NA
gene_10869	NA
gene_10931	NA
gene_11022	NA
gene_11035	NA
gene_11043	NA
gene_11092	NA
gene_11114	AA6
gene_11141	NA
gene_11177	NA
gene_11161	NA
gene_11205	NA
gene_11250	NA
gene_11355	NA
gene_11625	NA
gene_11678	NA
gene_11737	NA
gene_11751	NA
gene_11754	NA
gene_11770	NA
gene_11796	NA
gene_11821	NA
gene_11853	PL4_3
gene_11881	NA
gene_11954	AA3_2
gene_12011	NA
gene_12032	NA
gene_12034	NA
gene_12038	NA
gene_12056	NA
gene_12057	NA
gene_12076	NA
gene_12142	NA
gene_12210	NA
gene_12267	NA
gene_12320	NA
gene_12325	NA
gene_12326	NA
gene_12351	GH78
gene_12433	NA
gene_12447	NA
gene_12483	NA
gene_12602	NA
gene_12656	NA
gene_12713	CE0
gene_12730	NA
gene_12842	CBM1
gene_12882	NA
gene_13002	GH43_6
gene_13003	NA
gene_13083	NA
gene_13176	NA
gene_13177	NA
gene_13284	NA
gene_13333	GH20
gene_13421	GT31
gene_13469	GT2
gene_13720	NA
gene_22	NA
gene_78	AA3_2
gene_103	NA
gene_117	NA
gene_200	NA
gene_217	NA
gene_242	NA
gene_355	NA
gene_373	NA
gene_450	PL4_5
gene_464	NA
gene_476	CE4
gene_536	NA
gene_614	AA1
gene_627	GH45_1
gene_844	NA
gene_987	NA
gene_1044	NA
gene_1096	NA
gene_1165	NA
gene_1234	GH81
gene_1376	NA
gene_1556	NA
gene_1733	NA
gene_1786	GT90
gene_1828	NA
gene_1854	NA
gene_1920	AA2
gene_2016	NA
gene_2059	NA
gene_2067	NA
gene_2193	NA
gene_2219	NA
gene_2258	NA
gene_2271	NA
gene_2282	GT4
gene_2370	NA
gene_2374	NA
gene_2502	GH95
gene_2504	GH1
gene_2540	NA
gene_2567	AA3_2
gene_2615	NA
gene_2681	NA
gene_2690	GH5_9
gene_2720	NA
gene_2733	NA
gene_2746	NA
gene_2800	NA
gene_2843	GH31_3
gene_2889	NA
gene_2981	NA
gene_2997	NA
gene_2998	NA
gene_3004	NA
gene_3018	NA
gene_3042	NA
gene_3212	GT1
gene_3284	NA
gene_3356	NA
gene_3358	NA
gene_3399	NA
gene_3442	NA
gene_3457	NA
gene_3458	NA
gene_3470	NA
gene_3479	NA
gene_3486	NA
gene_3524	NA
gene_3599	NA
gene_3612	NA
gene_3615	NA
gene_3676	NA
gene_3770	NA
gene_3805	NA
gene_3852	NA
gene_3917	NA
gene_3950	GH31_3
gene_4022	AA10
gene_4023	NA
gene_291	GT0
gene_4148	CBM0
gene_4200	GT50
gene_4219	NA
gene_4230	NA
gene_4249	NA
gene_4274	NA
gene_4325	NA
gene_4386	NA
gene_4408	NA
gene_4428	NA
gene_4496	AA11
gene_4596	NA
gene_4632	NA
gene_4705	NA
gene_4829	CBM1
gene_4863	NA
gene_4996	GH47
gene_5000	NA
gene_5058	NA
gene_5251	GT2
gene_5336	NA
gene_5662	NA
gene_5785	GH146
gene_6049	NA
gene_6053	NA
gene_6109	CBM18
gene_6110	CE4
gene_6133	NA
gene_6179	NA
gene_6206	NA
gene_6232	NA
gene_6296	NA
gene_6297	NA
gene_6331	GH114
gene_6342	NA
gene_6353	NA
gene_6354	NA
gene_6558	GT0
gene_6561	NA
gene_6579	NA
gene_6649	NA
gene_6734	GH47
gene_6743	NA
gene_6775	NA
gene_6880	NA
gene_6965	NA
gene_7061	NA
gene_7064	GH5_16
gene_7367	CE4
gene_7369	AA3_2
gene_7414	GT31
gene_7431	NA
gene_7470	NA
gene_7477	NA
gene_7494	NA
gene_7498	NA
gene_7500	NA
gene_7511	CE0
gene_7574	NA
gene_7592	NA
gene_7617	GH47
gene_7635	NA
gene_7672	NA
gene_7709	NA
gene_7752	NA
gene_7937	GH35
gene_7980	GH88
gene_8023	GH2
gene_8034	NA
gene_8094	NA
gene_8172	NA
gene_8226	NA
gene_8270	NA
gene_8287	NA
gene_8332	NA
gene_8438	NA
gene_8463	NA
gene_8529	NA
gene_8543	GT57
gene_8650	NA
gene_8663	GH0
gene_8760	GH5_12
gene_292	AA1_2
gene_9624	NA
gene_9706	NA
gene_9907	NA
gene_10092	NA
gene_10099	GH78
gene_10125	NA
gene_10127	NA
gene_10175	NA
gene_10187	NA
gene_10265	NA
gene_10278	CE16
gene_10304	NA
gene_10306	NA
gene_10349	NA
gene_10361	GH88
gene_10426	NA
gene_10478	NA
gene_10497	AA11
gene_10510	NA
gene_10514	NA
gene_10532	GH12
gene_10556	NA
gene_10559	NA
gene_10575	NA
gene_10616	NA
gene_10689	NA
gene_10847	NA
gene_10862	CBM1
gene_10868	NA
gene_10875	NA
gene_10876	NA
gene_10903	NA
gene_10977	NA
gene_10993	NA
gene_11040	NA
gene_11083	GT31
gene_11103	NA
gene_11163	NA
gene_11169	NA
gene_11191	NA
gene_11212	GH13_17
gene_11283	NA
gene_11376	NA
gene_11454	NA
gene_11500	NA
gene_11548	NA
gene_11696	GH43_36
gene_11701	NA
gene_11703	NA
gene_11756	NA
gene_11786	NA
gene_11860	NA
gene_11875	NA
gene_11897	NA
gene_11898	NA
gene_11998	NA
gene_12064	NA
gene_12099	NA
gene_12285	NA
gene_12312	NA
gene_12358	NA
gene_12398	CBM1
gene_12466	NA
gene_12546	NA
gene_12580	NA
gene_12650	NA
gene_12664	NA
gene_12720	NA
gene_12737	NA
gene_12775	NA
gene_12798	NA
gene_12903	NA
gene_12987	NA
gene_13026	NA
gene_13119	NA
gene_13250	NA
gene_13282	NA
gene_13343	NA
gene_13416	AA9
gene_13445	GT1
gene_13460	NA
gene_13465	GH5_7
gene_13481	GH95
gene_13540	NA
gene_13586	NA
gene_293	NA
gene_13737	NA
gene_26	NA
gene_116	NA
gene_123	NA
gene_140	NA
gene_155	NA
gene_165	NA
gene_167	NA
gene_211	NA
gene_235	NA
gene_298	NA
gene_301	NA
gene_346	NA
gene_372	NA
gene_401	NA
gene_402	NA
gene_405	NA
gene_423	NA
gene_439	NA
gene_441	CE5
gene_454	NA
gene_455	NA
gene_459	NA
gene_477	NA
gene_478	NA
gene_480	NA
gene_517	NA
gene_533	NA
gene_539	NA
gene_548	NA
gene_607	NA
gene_617	NA
gene_665	NA
gene_688	NA
gene_689	NA
gene_727	NA
gene_743	NA
gene_796	NA
gene_816	GH71
gene_853	NA
gene_896	NA
gene_911	NA
gene_938	NA
gene_1061	NA
gene_1063	NA
gene_1095	CBM1
gene_1099	GH43_21
gene_1129	NA
gene_1140	NA
gene_1143	NA
gene_1144	NA
gene_1189	NA
gene_1207	NA
gene_1208	AA1_3
gene_1212	NA
gene_1214	NA
gene_1230	NA
gene_294	NA
gene_1328	NA
gene_1375	NA
gene_1433	NA
gene_1464	NA
gene_1486	NA
gene_1571	NA
gene_1608	GH15
gene_1637	NA
gene_1680	NA
gene_1692	NA
gene_1732	NA
gene_1755	AA5_2
gene_1773	NA
gene_1793	NA
gene_1852	NA
gene_1872	NA
gene_1873	NA
gene_1881	NA
gene_1884	NA
gene_1904	NA
gene_1950	GH28
gene_1980	NA
gene_2022	NA
gene_2031	NA
gene_2032	NA
gene_2035	NA
gene_2049	NA
gene_2058	NA
gene_2078	NA
gene_2087	NA
gene_2088	NA
gene_2111	NA
gene_2137	NA
gene_2147	NA
gene_2170	NA
gene_2177	NA
gene_2224	NA
gene_2236	NA
gene_2322	NA
gene_2324	NA
gene_2361	NA
gene_2379	NA
gene_2394	NA
gene_2396	NA
gene_2407	NA
gene_2446	NA
gene_2475	NA
gene_2484	NA
gene_2486	NA
gene_2489	NA
gene_2507	NA
gene_2508	NA
gene_2532	NA
gene_2570	NA
gene_2580	NA
gene_2611	CBM1
gene_2612	NA
gene_2618	NA
gene_2619	NA
gene_2656	NA
gene_2661	NA
gene_2695	AA9
gene_2827	NA
gene_2839	NA
gene_2854	NA
gene_2861	NA
gene_2877	NA
gene_2895	NA
gene_2908	NA
gene_2913	NA
gene_2934	NA
gene_2941	NA
gene_2945	NA
gene_2950	NA
gene_2976	NA
gene_2989	NA
gene_3012	NA
gene_3075	NA
gene_3114	NA
gene_3122	NA
gene_3181	NA
gene_3223	NA
gene_3240	NA
gene_3318	NA
gene_3332	NA
gene_3365	NA
gene_3393	NA
gene_3436	NA
gene_3456	NA
gene_3466	NA
gene_3481	NA
gene_3575	NA
gene_3580	NA
gene_3586	NA
gene_3590	GT34
gene_3592	NA
gene_3611	NA
gene_3662	NA
gene_3663	NA
gene_3668	NA
gene_3680	NA
gene_3813	NA
gene_3909	NA
gene_3912	AA3_2
gene_3949	GH3
gene_3973	NA
gene_4006	NA
gene_4031	NA
gene_4070	NA
gene_4099	NA
gene_4115	NA
gene_4153	NA
gene_4167	NA
gene_4177	NA
gene_4210	NA
gene_4236	NA
gene_4252	NA
gene_4253	NA
gene_4309	NA
